cycle,name,mean_stand_age,stand_basal_area,mean_dbh
0,plot0,20.944761904761897,6.255866017463969,26.18095238095238
0,plot1,22.962400000000017,8.785794508390648,28.702999999999992
0,plot2,24.742857142857144,2.0902673114457664,30.928571428571434
0,plot3,21.231999999999992,6.235757468286504,26.539999999999996
0,plot4,20.01039999999999,6.3151156695125055,25.013000000000005
0,plot5,20.460799999999995,6.832898048112075,25.576000000000008
0,plot6,18.686666666666667,1.4646010703256003,23.35833333333333
0,plot7,23.71714285714286,8.074792400622858,29.64642857142856
0,plot8,21.1696,7.356485304537309,26.46199999999999
0,plot9,21.22319999999999,7.046357487951052,26.528999999999993
0,plot10,22.471200000000003,8.32496370681352,28.088999999999995
0,plot11,22.657142857142844,8.378201135921254,28.321428571428562
0,plot12,24.295652173913048,2.4180720844956123,30.369565217391308
0,plot13,22.288484848484842,8.269801266807296,27.860606060606063
0,plot14,20.103199999999998,6.613367480470037,25.128999999999998
0,plot15,21.368799999999993,7.610267086085111,26.711
0,plot16,21.000799999999995,7.135005378653722,26.250999999999994
0,plot17,21.1072,7.141650632514225,26.383999999999983
0,plot18,20.083199999999994,6.735802414763902,25.10399999999999
0,plot19,21.13714285714285,6.960478911172517,26.421428571428578
0,plot20,20.78845360824742,6.9098764929029866,25.98556701030928
0,plot21,22.957142857142856,2.5404779590574322,28.696428571428573
0,plot22,20.795505617977526,6.482694504840295,25.99438202247192
0,plot23,21.3032,7.75261422001559,26.629
0,plot24,20.863999999999997,6.974324695395054,26.079999999999995
0,plot25,21.559199999999997,7.2750905658736125,26.94899999999999
0,plot26,21.362399999999997,7.130991994038759,26.70299999999999
0,plot27,21.369600000000002,8.063921704643274,26.712
0,plot28,20.4912,7.093303092371808,25.613999999999997
0,plot29,21.318400000000008,7.221643435456253,26.647999999999996
0,plot30,21.0616,6.9883212760649585,26.32700000000001
0,plot31,19.845599999999994,6.433143734711553,24.807
0,plot32,22.887578947368418,8.644685161965683,28.609473684210524
0,plot33,20.422500000000003,6.243689989736818,25.528125000000006
0,plot34,21.87381443298969,7.429678130180647,27.342268041237112
0,plot35,18.418666666666663,1.6131175068295678,23.02333333333333
0,plot36,22.23255813953489,6.678201313460332,27.7906976744186
0,plot37,21.595999999999986,8.131281378127056,26.994999999999983
0,plot38,22.0704,8.58188708101491,27.587999999999983
0,plot39,19.9472,6.50444453617926,24.933999999999997
0,plot40,21.921599999999998,8.129884154794375,27.401999999999997
0,plot41,23.37373737373737,8.913800271857491,29.217171717171713
0,plot42,22.659199999999995,8.548813964354245,28.324
0,plot43,20.491999999999997,6.979095989237691,25.615000000000006
0,plot44,22.1672,7.821523484075756,27.709000000000007
0,plot45,20.905600000000003,7.59220999691044,26.131999999999994
0,plot46,22.102325581395345,6.797357210422013,27.627906976744182
0,plot47,20.641269841269846,4.263274748609127,25.8015873015873
0,plot48,21.938775510204078,7.928378475002307,27.4234693877551
0,plot49,19.816326530612237,6.52369385976597,24.770408163265312
0,plot50,21.331717171717163,7.094487472802209,26.664646464646463
0,plot51,18.523428571428568,1.8129330097740026,23.15428571428572
0,plot52,21.480449438202246,6.946142253097861,26.850561797752796
0,plot53,22.970947368421054,7.813773960397514,28.713684210526313
0,plot54,21.197499999999998,7.959019998949093,26.496875000000003
0,plot55,21.205833333333327,7.651981153339476,26.50729166666665
0,plot56,19.988799999999998,6.723663300750432,24.985999999999994
0,plot57,22.68080000000001,8.455198430268085,28.350999999999978
0,plot58,20.62159999999999,6.908988207580181,25.776999999999997
0,plot59,20.84159999999999,6.858481607886581,26.051999999999992
0,plot60,20.453599999999984,6.785330408345908,25.566999999999997
0,plot61,19.72319999999999,6.1480151416662325,24.654
0,plot62,21.792799999999996,8.22344628180542,27.240999999999985
0,plot63,23.619999999999987,9.25109579631383,29.52499999999998
0,plot64,21.80479999999999,7.889492626534335,27.255999999999993
0,plot65,22.375999999999994,8.41618534729764,27.969999999999995
0,plot66,19.377599999999994,6.305558159262125,24.22200000000001
0,plot67,20.907999999999994,7.585674698792809,26.135000000000005
0,plot68,19.506813186813183,5.374962651999227,24.383516483516473
0,plot69,22.773670886075948,6.864979206892372,28.46708860759494
0,plot70,23.16480000000001,9.161963314944344,28.956000000000003
0,plot71,21.184800000000006,7.427726415744601,26.48099999999999
0,plot72,19.870515463917524,6.283946357999919,24.8381443298969
0,plot73,21.667628865979374,7.178646027602901,27.084536082474227
0,plot74,21.339487179487183,2.910986401047524,26.674358974358974
0,plot75,20.674782608695647,6.6643013367645265,25.84347826086957
0,plot76,21.579199999999993,7.757804916477485,26.974000000000004
0,plot77,19.941600000000005,6.4188432049524105,24.927
0,plot78,20.81039999999999,6.915078184939167,26.012999999999998
0,plot79,22.504799999999996,8.9055645867161,28.131
0,plot80,23.58959999999999,8.724666969333422,29.48700000000001
0,plot81,22.1296,8.164510789022245,27.662
0,plot82,23.320800000000006,9.428542374166538,29.150999999999982
0,plot83,20.564,6.9633927383587215,25.70499999999999
0,plot84,22.79519999999999,8.728040254445213,28.493999999999993
0,plot85,19.360799999999998,5.99864890434947,24.200999999999993
0,plot86,20.59359999999999,7.112960037605318,25.742000000000004
0,plot87,21.683199999999992,7.840895329775956,27.104000000000006
0,plot88,21.99679999999999,7.835961458513487,27.496
0,plot89,21.627999999999997,7.993398447357328,27.03499999999999
0,plot90,21.275199999999998,7.323465594951754,26.59399999999999
0,plot91,22.063768115942025,5.791452229465421,27.579710144927535
0,plot92,23.8482474226804,10.069371512229266,29.810309278350523
0,plot93,22.459999999999987,8.393723745222642,28.074999999999992
0,plot94,22.70559999999999,8.55410440638289,28.381999999999994
0,plot95,20.687199999999994,7.095667926241797,25.85899999999999
0,plot96,20.656799999999993,7.212894885314168,25.821000000000005
0,plot97,21.444040404040415,7.51443437298368,26.8050505050505
0,plot98,21.25083333333332,7.254816297683675,26.563541666666662
0,plot99,20.84547368421052,6.736195113845599,26.056842105263165
0,plot100,20.834871794871795,2.4541768380669935,26.04358974358974
0,plot101,22.323440860215044,8.098560119843588,27.9043010752688
0,plot102,20.227999999999994,6.476257381493088,25.284999999999986
0,plot103,19.5552,6.463595977700959,24.443999999999992
0,plot104,20.5784,6.759566206993817,25.72299999999999
0,plot105,22.1768,8.422368787038073,27.721
0,plot106,22.070399999999996,7.99098806039386,27.588000000000008
0,plot107,20.976799999999997,7.094683036944893,26.220999999999993
0,plot108,21.9496,7.952064512814046,27.436999999999983
0,plot109,20.576800000000013,7.050710164572596,25.720999999999982
0,plot110,19.307999999999996,6.082809029946486,24.135
