cycle,name,mean_stand_age,stand_basal_area,mean_dbh
777,plot0,80.02809523809502,73.72595868455271,104.05309386466719
777,plot1,80.04573333333315,90.19659281000412,105.6680367417148
777,plot2,80.0761904761903,18.82611604465909,104.90516875741547
777,plot3,80.06533333333313,76.25681045225767,105.39778009517363
777,plot4,80.0103999999998,89.60202186560794,105.69656996937192
777,plot5,80.04413333333314,89.2909960849924,105.23598903150334
777,plot6,80.0199999999998,16.591754979334567,89.52107025600044
777,plot7,80.050476190476,73.08347959632587,102.89315067882357
777,plot8,80.0029333333331,91.780019139434,107.12803665243295
777,plot9,80.05653333333312,91.46970865768303,106.94927948726433
777,plot10,80.05453333333314,91.168575823064,106.53546527036622
777,plot11,80.07380952380933,89.31448767940417,106.25258363159617
777,plot12,80.04565217391279,20.3087441172554,103.20662403147041
777,plot13,80.03848484848466,88.15502774029551,104.89797843188113
777,plot14,80.01986666666647,90.1146223017504,105.74419854427487
777,plot15,80.03546666666645,88.40777261113679,104.28940337115955
777,plot16,80.00079999999981,88.04112989408362,104.26854622153479
777,plot17,80.02386666666646,88.3600333262292,104.46189859096044
777,plot18,80.08319999999975,86.936998961133,103.53185575205767
777,plot19,80.05380952380935,89.09079050440238,106.69989652138828
777,plot20,80.03845360824724,85.63999725148683,104.37260534768232
777,plot21,80.04047619047597,25.64800558537431,106.69503266938827
777,plot22,80.04550561797731,75.39285976903685,101.65944219291642
777,plot23,80.05319999999978,89.82560393736772,105.6171367044929
777,plot24,80.03066666666648,91.6035778274327,106.96932708848806
777,plot25,80.05919999999979,89.23972913274778,105.19286048426815
777,plot26,80.02906666666652,89.77224837640732,105.644141429212
777,plot27,80.03626666666644,87.98957407754037,103.73057008988619
777,plot28,80.07453333333308,87.97851934310282,104.18482718725193
777,plot29,80.06839999999983,88.90810488576696,104.88337953932434
777,plot30,80.06159999999977,85.09761573428952,101.71161767252619
777,plot31,80.01226666666646,87.27900569134762,103.64177952103005
777,plot32,80.05424561403485,84.66035383125256,104.73732254392834
777,plot33,80.00583333333311,83.53118126609992,103.86404682070896
777,plot34,80.04048109965619,87.9308353677417,106.34019555788383
777,plot35,80.00199999999981,25.956124439283887,103.12914202512438
777,plot36,80.06589147286802,75.62497663871305,103.99682031983662
777,plot37,80.01266666666646,91.5539239746329,106.59699381760143
777,plot38,80.07039999999972,88.85836830540431,104.44514153474336
777,plot39,80.03053333333314,86.96823425315989,103.29082715446337
777,plot40,80.00493333333311,88.85644722091953,104.8094510184719
777,plot41,80.00213333333313,89.34487175118312,104.89835581385296
777,plot42,80.07586666666644,89.62852657338047,105.2612653215395
777,plot43,80.07533333333313,89.04582969959922,104.91009380097192
777,plot44,80.00053333333314,89.83537821364271,105.51439859638909
777,plot45,80.07226666666647,89.52179722939242,105.38049443951681
777,plot46,80.01899224806182,76.33315105587371,104.77365370106374
777,plot47,80.00416666666648,57.503910380588714,105.69922537008394
777,plot48,80.02210884353721,88.31375315154142,105.7975793712775
777,plot49,80.06632653061206,87.83523725433946,105.64953270591515
777,plot50,80.08171717171696,89.74576759758322,106.48962881826905
777,plot51,80.0234285714284,30.983825637848103,104.9633732988741
777,plot52,80.06378277153536,80.7992390016913,106.32205397664275
777,plot53,80.05428070175424,85.41740097463291,105.85217985798573
777,plot54,80.03083333333309,86.87715669517517,105.78914546192118
777,plot55,80.03916666666642,86.92076480339551,105.95007798610965
777,plot56,80.0721333333331,88.64767851262388,104.71282715446337
777,plot57,80.01413333333313,90.0420888733466,105.42919864025185
777,plot58,80.0382666666665,86.2286437420287,102.78262718725186
777,plot59,80.0082666666665,89.62429731688428,105.59068426898334
777,plot60,80.03693333333307,88.9492540591199,105.11219857044051
777,plot61,80.05653333333314,88.34949804952423,104.58229854650054
777,plot62,80.04279999999976,92.03968005427055,107.0133795393243
777,plot63,80.03666666666642,91.3773101105167,106.6575415209548
777,plot64,80.05479999999979,91.3415424969812,106.65426048426811
777,plot65,80.04266666666646,87.41417493903647,103.72468496590346
777,plot66,80.04426666666647,83.37645386847124,100.70484684815482
777,plot67,80.07466666666647,85.07012865890249,101.7318182960158
777,plot68,80.006813186813,83.06439448037091,107.12103525488291
777,plot69,80.02367088607573,70.85285758409084,105.38947482156537
777,plot70,80.08146666666644,89.72783406301502,105.25578495772439
777,plot71,80.01813333333317,85.83491474944873,102.57386590261396
777,plot72,80.037182130584,83.06850493186829,102.60721569790923
777,plot73,80.00096219931257,85.25708342081063,104.1413836020749
777,plot74,80.00615384615364,33.353895472616294,101.91108592352404
777,plot75,80.00811594202874,80.10111958153972,103.56042902492308
777,plot76,80.07919999999977,88.71788071437302,104.72876132897213
777,plot77,80.0249333333331,87.20928880201191,103.69749461894928
777,plot78,80.06039999999982,89.09998171963882,104.9882842620348
777,plot79,80.00479999999975,89.75204904696692,105.12519866949383
777,plot80,80.00626666666646,91.47012911714643,106.89502717777006
777,plot81,80.04626666666645,90.61951002801847,106.13289386032434
777,plot82,80.07079999999978,91.33507734330382,106.34066056139
777,plot83,80.06399999999981,86.56165047958716,102.85195098164807
777,plot84,80.04519999999975,89.85204445334692,105.2929986402519
777,plot85,80.02746666666648,81.19123720418439,99.06247483695286
777,plot86,80.01026666666647,88.67382703740095,104.65911287884619
777,plot87,80.01653333333316,88.6797984527158,104.67926588839106
777,plot88,80.08013333333317,89.65260757173894,105.54079919972057
777,plot89,80.04466666666647,89.66636314210814,105.39499922172438
777,plot90,80.02519999999983,88.61702653377418,104.74219921340058
777,plot91,80.0637681159418,59.99024868982067,103.06869488556578
777,plot92,80.0149140893468,87.94263801357255,105.39570865779932
777,plot93,80.04333333333311,86.89180107529184,103.09208496590338
777,plot94,80.03893333333313,88.04375424413094,104.1286659223739
777,plot95,80.02053333333312,89.57019875372359,105.58502776268055
777,plot96,80.07346666666648,91.95111156328686,107.16880869182691
777,plot97,80.02737373737354,88.00443178730954,104.90048982409941
777,plot98,80.00083333333316,84.82810714864853,104.65808453131676
777,plot99,80.07499999999982,87.21632357196206,106.39761821670858
777,plot100,80.0015384615383,35.67922029857568,107.3559698454948
777,plot101,80.07344086021484,78.29135982264461,100.58737273918955
777,plot102,80.06133333333308,89.56637845551113,105.54021842977595
777,plot103,80.0551999999998,88.66219880175088,104.8421993912408
777,plot104,80.07839999999982,87.28414642765534,103.5827087218469
777,plot105,80.01013333333317,90.80984626449411,106.26377065029556
777,plot106,80.07039999999982,90.02629759586107,105.74259920656026
