cycle,name,mean_stand_age,stand_basal_area,mean_dbh
641,plot0,80.02910052910056,17.03172921774876,48.084333460796216
641,plot1,80.03194444444439,21.252687264652668,49.06894650180966
641,plot2,80.03968253968235,4.593998102061035,49.64423300626728
641,plot3,80.02777777777762,17.16362008572265,48.32834960963061
641,plot4,80.07361111111103,19.47918253748422,47.93617868642838
641,plot5,80.02222222222211,19.85430451444943,48.02644510120178
641,plot6,80.02546296296309,4.336472177075908,45.0205836696912
641,plot7,80.00892857142874,18.199507006667194,48.99983767839182
641,plot8,80.00277777777772,20.380671323782682,48.564681732397005
641,plot9,80.0124999999998,20.032536405288287,48.53207696590915
641,plot10,80.0125,20.989372328832186,48.989437357552404
641,plot11,80.00198412698397,20.713361905613354,48.99882421875717
641,plot12,80.01328502415463,5.166445442169687,49.26671421551386
641,plot13,80.02861952861942,20.700334925810363,48.70254838307204
641,plot14,80.06805555555543,19.777600570810215,47.96972915275094
641,plot15,80.0152777777777,20.35922826622575,48.243733676421996
641,plot16,80.04305555555548,19.97894549619833,48.12112973978735
641,plot17,80.06111111111095,19.952432363660904,48.16795498147342
641,plot18,80.03333333333335,19.667974063464698,47.64159358142613
641,plot19,80.02976190476183,19.705573644939467,48.50642465659626
641,plot20,80.00773195876275,19.37141580481897,48.00724925205765
641,plot21,80.02281746031748,6.058025968390649,49.22412032770483
641,plot22,80.01997503121093,17.70469286090539,47.64660485218601
641,plot23,80.06805555555566,20.6669604656629,48.47485817085344
641,plot24,80.05555555555532,20.064382911540143,48.42663157328752
641,plot25,80.01249999999993,20.055180286844102,48.431766162263465
641,plot26,80.00416666666646,19.97581072916098,48.408575762125565
641,plot27,80.01666666666667,20.779511416710278,48.18711964785413
641,plot28,80.07500000000009,20.065947112592806,47.94494557497927
641,plot29,80.01111111111092,20.003507238733025,48.27935362114983
641,plot30,80.06527777777764,19.60505758460858,47.747381744933236
641,plot31,80.03749999999992,19.448679830354337,47.558151211466914
641,plot32,80.06871345029235,20.37485950404982,48.84540864789497
641,plot33,80.03906249999994,18.550776252334366,47.71904946670849
641,plot34,80.0587056128292,19.773019249077525,48.6364665131215
641,plot35,80.06018518518496,5.552473563495323,46.7789227322347
641,plot36,80.01485788113669,17.426657016423214,48.50786826576946
641,plot37,80.07638888888879,21.05233018107097,48.706463666189805
641,plot38,80.06666666666673,21.20777887990571,48.59328113729427
641,plot39,80.04722222222213,19.471005175601686,47.53846657961828
641,plot40,80.05833333333334,20.808794121417385,48.58667993309356
