cycle,name,mean_stand_age,stand_basal_area,mean_dbh
0,plot0,27.484232804232803,6.255866017463971,26.180952380952373
0,plot1,28.28595555555556,8.785794508390648,28.702999999999992
0,plot2,30.97386243386244,2.0902673114457664,30.928571428571434
0,plot3,27.48253594771242,6.235757468286505,26.539999999999996
0,plot4,26.41103333333333,6.315115669512509,25.013
0,plot5,26.569344444444436,6.8328980481120745,25.576000000000008
0,plot6,23.574444444444442,1.4646010703256005,23.358333333333338
0,plot7,28.63085978835978,8.074792400622856,29.64642857142856
0,plot8,27.62558888888889,7.356485304537307,26.46199999999999
0,plot9,26.817644444444454,7.0463574879510515,26.529000000000007
0,plot10,27.979077777777764,8.324963706813518,28.089000000000006
0,plot11,27.719183673469384,8.378201135921254,28.321428571428562
0,plot12,28.59454106280193,2.4180720844956136,30.369565217391305
0,plot13,29.281986531986536,8.269801266807297,27.860606060606056
0,plot14,26.687566666666658,6.613367480470041,25.128999999999998
0,plot15,28.434288888888883,7.61026708608511,26.71099999999999
0,plot16,26.43918888888889,7.135005378653722,26.250999999999998
0,plot17,26.988433333333333,7.1416506325142235,26.383999999999993
0,plot18,26.926677777777773,6.735802414763901,25.104
0,plot19,26.622222222222213,6.960478911172517,26.421428571428574
0,plot20,26.395647193585333,6.909876492902985,25.985567010309282
0,plot21,26.587222222222227,2.540477959057432,28.696428571428577
0,plot22,27.13631710362048,6.4826945048402935,25.994382022471903
0,plot23,26.866433333333326,7.75261422001559,26.62899999999999
0,plot24,25.907833333333336,6.974324695395051,26.08
0,plot25,26.90866666666667,7.2750905658736125,26.949
0,plot26,26.582899999999984,7.130991994038757,26.702999999999992
0,plot27,27.198422222222224,8.063921704643274,26.712000000000003
0,plot28,26.606811111111114,7.093303092371803,25.61399999999999
0,plot29,27.38395555555555,7.2216434354562535,26.648000000000007
0,plot30,26.431677777777768,6.9883212760649585,26.326999999999998
0,plot31,24.56495555555555,6.433143734711552,24.807
0,plot32,28.555169590643263,8.644685161965683,28.609473684210514
0,plot33,25.84150462962964,6.2436899897368185,25.528124999999985
0,plot34,27.01536082474226,7.429678130180645,27.342268041237116
0,plot35,24.41355555555556,1.613117506829568,23.023333333333337
0,plot36,28.55421188630491,6.678201313460331,27.790697674418606
0,plot37,26.802955555555556,8.131281378127058,26.99499999999999
0,plot38,27.34507777777777,8.581887081014914,27.587999999999987
0,plot39,26.789499999999997,6.504444536179261,24.933999999999987
0,plot40,28.380533333333343,8.129884154794373,27.401999999999994
0,plot41,27.7380583613917,8.913800271857488,29.217171717171702
0,plot42,27.592911111111093,8.548813964354245,28.323999999999998
0,plot43,25.49225555555556,6.979095989237694,25.61499999999999
0,plot44,28.03312222222221,7.821523484075757,27.709
0,plot45,27.926333333333336,7.592209996910441,26.131999999999994
0,plot46,30.073552971576223,6.797357210422011,27.627906976744182
0,plot47,26.935837742504408,4.263274748609127,25.801587301587297
0,plot48,27.62335600907028,7.928378475002304,27.423469387755105
0,plot49,24.99734693877552,6.523693859765968,24.770408163265298
0,plot50,26.76971941638608,7.094487472802209,26.664646464646452
0,plot51,25.36126984126984,1.8129330097740028,23.154285714285717
0,plot52,28.03431960049938,6.94614225309786,26.850561797752817
0,plot53,28.231894736842104,7.813773960397515,28.713684210526313
0,plot54,27.399236111111104,7.959019998949091,26.496874999999992
0,plot55,26.317511574074075,7.6519811533394755,26.507291666666664
0,plot56,26.602022222222214,6.72366330075043,24.98599999999999
0,plot57,28.152755555555554,8.455198430268087,28.350999999999985
0,plot58,26.04408888888889,6.9089882075801805,25.776999999999997
0,plot59,26.514366666666664,6.858481607886586,26.051999999999985
0,plot60,27.153388888888895,6.785330408345909,25.566999999999997
0,plot61,25.65154444444443,6.1480151416662325,24.65400000000001
0,plot62,27.27535555555555,8.22344628180542,27.24099999999999
0,plot63,29.09018888888889,9.25109579631383,29.524999999999988
0,plot64,28.292,7.889492626534336,27.255999999999993
0,plot65,27.459288888888906,8.416185347297642,27.969999999999985
0,plot66,25.86185555555555,6.305558159262128,24.221999999999998
