seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,101,15,1,1,15,50,0.3,90.12,98.7,58298,43076,38117,10387,24286,28872,11110,35309,15794877.542320658,23659152.62390177,7864275.081581112,16090.181204999999,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,102,15,1,1,15,50,0.3,90.12,98.7,65984,42615,38050,10413,23620,28200,11065,35275,15964236.377685657,23659152.62390177,7694916.246216113,55283.353054999985,0.0,0.0,8362795.500000005,50,297,10,15,0
10.0,103,15,1,1,15,50,0.3,90.12,98.7,72892,42133,37967,10439,22923,27546,11005,35244,16100047.141570657,23659152.62390177,7559105.482331112,67863.87985999999,0.0,0.0,8362795.500000005,50,297,11,12,0
10.0,104,15,1,1,15,50,0.3,90.12,98.7,72112,41734,37845,10446,22292,26928,10953,35203,16200281.424340658,23659152.62390177,7458871.199561112,49061.43448499998,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,105,15,1,1,15,50,0.3,90.12,98.7,70924,41673,37765,10482,21645,26288,10872,35197,16338834.105725657,23659152.62390177,7320318.518176112,46128.598284999985,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,106,15,1,1,15,50,0.3,90.12,98.7,66958,44396,37622,10510,21064,25640,10741,35248,16507425.204190657,23659152.62390177,7151727.419711113,83186.32416500001,0.0,0.0,8362795.500000005,50,297,19,5,0
10.0,107,15,1,1,15,50,0.3,90.12,98.7,62576,47568,37483,10581,20460,25068,10619,35277,16616623.323030656,23659152.62390177,7042529.300871113,24477.199074999997,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,108,15,1,1,15,50,0.3,90.12,98.7,57557,51386,37356,10588,19877,24478,10504,35303,16746788.986545656,23659152.62390177,6912363.637356114,16090.181204999999,0.0,0.0,8362795.500000005,50,297,10,14,0
10.0,109,15,1,1,15,50,0.3,90.12,98.7,55182,52576,37285,10601,26135,23934,10422,35317,16872750.393625654,23659152.62390177,6786402.230276115,55283.353054999985,0.0,0.0,8362795.500000005,50,297,11,15,0
10.0,110,15,1,1,15,50,0.3,90.12,98.7,54546,52043,37165,10610,25396,23412,10378,35273,17000174.139640655,23659152.62390177,6658978.484261114,72057.38879499999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,111,15,1,1,15,50,0.3,90.12,98.7,53937,51497,37074,10634,6476,41146,10314,35248,17148565.430330656,23659152.62390177,6510587.193571113,51089.84411999999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,112,15,1,1,15,50,0.3,90.12,98.7,53362,51007,36963,10646,6293,40182,10257,35199,17299121.82032066,23659152.62390177,6360030.803581111,50322.10721999998,0.0,0.0,8362795.500000005,50,297,19,14,0
10.0,113,15,1,1,15,50,0.3,90.12,98.7,59492,50346,36978,10672,6124,39233,10207,35159,17476099.93665566,23659152.62390177,6183052.68724611,90996.523835,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,114,15,1,1,15,50,0.3,90.12,98.7,67936,49871,36856,10698,5961,38290,10160,35114,17623039.63591066,23659152.62390177,6036112.9879911095,28670.70801,0.0,0.0,8362795.500000005,50,297,10,4,0
10.0,115,15,1,1,15,50,0.3,90.12,98.7,75790,49337,36796,10744,5790,37404,10107,35096,17712721.80151066,23659152.62390177,5946430.822391108,17541.77264,0.0,0.0,8362795.500000005,50,297,11,14,0
10.0,116,15,1,1,15,50,0.3,90.12,98.7,74889,48796,36706,10797,5622,36503,10064,35064,17833923.628955662,23659152.62390177,5825228.994946107,61641.96128999998,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,117,15,1,1,15,50,0.3,90.12,98.7,73507,48885,36580,10803,5454,35641,10023,35028,18006024.381820664,23659152.62390177,5653128.242081106,70605.79736,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,118,15,1,1,15,50,0.3,90.12,98.7,68995,52134,36441,10829,5312,34795,9977,34996,18157157.590010665,23659152.62390177,5501995.033891104,49638.252684999985,0.0,0.0,8362795.500000005,50,297,19,12,0
10.0,119,15,1,1,15,50,0.3,90.12,98.7,65174,54667,36309,10862,5164,34040,9932,34966,18299903.780330665,23659152.62390177,5359248.843571104,46128.598284999985,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,120,15,1,1,15,50,0.3,90.12,98.7,60318,58173,36164,10901,5013,33173,9625,35183,18502042.950275667,23659152.62390177,5157109.6736261025,87379.8331,0.0,0.0,8362795.500000005,50,297,10,5,0
10.0,121,15,1,1,15,50,0.3,90.12,98.7,57685,59527,36037,10919,33045,32428,9115,35628,18605585.22124567,23659152.62390177,5053567.402656101,28670.70801,0.0,0.0,8362795.500000005,50,297,11,4,0
10.0,122,15,1,1,15,50,0.3,90.12,98.7,56975,58939,35919,10943,32080,31712,8779,35889,18678493.351105668,23659152.62390177,4980659.272796102,17541.77264,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,123,15,1,1,15,50,0.3,90.12,98.7,56312,58369,35795,10969,26572,35658,8693,35910,18831078.15073067,23659152.62390177,4828074.4731711,59476.86198999999,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,124,15,1,1,15,50,0.3,90.12,98.7,55651,57805,35629,11027,25803,34784,8635,35912,18994215.06752567,23659152.62390177,4664937.5563761,70028.97915999999,0.0,0.0,8362795.500000005,50,297,19,12,0
10.0,125,15,1,1,15,50,0.3,90.12,98.7,63106,57234,35504,11058,25072,33977,8580,35892,19128574.23997567,23659152.62390177,4530578.383926101,49638.252684999985,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,126,15,1,1,15,50,0.3,90.12,98.7,69524,56665,35336,11103,24362,33193,8470,35910,19285352.548535667,23659152.62390177,4373800.075366102,46128.598284999985,0.0,0.0,8362795.500000005,50,297,10,14,0
10.0,127,15,1,1,15,50,0.3,90.12,98.7,78130,56084,35214,11113,23672,32495,8391,35896,19428782.593390666,23659152.62390177,4230370.030511104,80444.406665,0.0,0.0,8362795.500000005,50,297,11,5,0
10.0,128,15,1,1,15,50,0.3,90.12,98.7,77291,55580,35025,11185,22974,31789,8313,35909,19504432.640750665,23659152.62390177,4154719.9831511043,24477.199074999997,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,129,15,1,1,15,50,0.3,90.12,98.7,75774,55729,34887,11219,22330,31083,8194,35948,19613630.759590667,23659152.62390177,4045521.864311103,16090.181204999999,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,130,15,1,1,15,50,0.3,90.12,98.7,70461,59601,34765,11223,21763,30375,8150,35928,19764763.96778067,23659152.62390177,3894388.656121101,58025.27055499998,0.0,0.0,8362795.500000005,50,297,19,15,0
10.0,131,15,1,1,15,50,0.3,90.12,98.7,66320,62353,34675,11225,21155,29702,8096,35897,19928477.70277567,23659152.62390177,3730674.921126101,74799.30629499999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,132,15,1,1,15,50,0.3,90.12,98.7,61998,65313,34569,11228,20607,29028,8067,35869,20100578.45564067,23659152.62390177,3558574.1682610996,53831.76161999998,0.0,0.0,8362795.500000005,50,297,10,12,0
10.0,133,15,1,1,15,50,0.3,90.12,98.7,59906,66040,34463,11228,26896,28371,8041,35832,20226539.86272067,23659152.62390177,3432612.761181101,50322.10721999998,0.0,0.0,8362795.500000005,50,297,11,14,0
10.0,134,15,1,1,15,50,0.3,90.12,98.7,59225,65378,34365,11235,26188,27760,8007,35795,20369969.907575667,23659152.62390177,3289182.7163261026,88831.424535,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,135,15,1,1,15,50,0.3,90.12,98.7,58522,64698,34270,11242,6472,46151,7979,35770,20495942.062155668,23659152.62390177,3163210.561746102,28670.70801,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,136,15,1,1,15,50,0.3,90.12,98.7,57839,64062,34140,11258,6306,45056,7957,35733,20612950.380665667,23659152.62390177,3046202.243236102,19706.871939999997,0.0,0.0,8362795.500000005,50,297,19,14,0
10.0,137,15,1,1,15,50,0.3,90.12,98.7,65962,63454,34029,11270,6137,43994,7933,35692,20764083.58885567,23659152.62390177,2895069.0350461006,62218.779489999986,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,138,15,1,1,15,50,0.3,90.12,98.7,73556,62809,33902,11287,5980,42943,7863,35688,20954409.96889567,23659152.62390177,2704742.6550060995,72057.38879499999,0.0,0.0,8362795.500000005,50,297,10,12,0
10.0,139,15,1,1,15,50,0.3,90.12,98.7,80137,62220,33790,11303,5805,41905,7281,36198,21077640.20597567,23659152.62390177,2581512.417926099,51089.84411999999,0.0,0.0,8362795.500000005,50,297,11,12,0
10.0,140,15,1,1,15,50,0.3,90.12,98.7,79266,61589,33697,11315,5647,40956,6770,36640,21190455.01555067,23659152.62390177,2468697.6083511002,50322.10721999998,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,141,15,1,1,15,50,0.3,90.12,98.7,77560,61760,33561,11357,5502,40027,6354,36998,21375820.149755668,23659152.62390177,2283332.4741461016,86803.01490000001,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,142,15,1,1,15,50,0.3,90.12,98.7,71673,66148,33453,11366,5364,39116,6111,37178,21501792.30433567,23659152.62390177,2157360.319566101,24477.199074999997,0.0,0.0,8362795.500000005,50,297,19,4,0
10.0,143,15,1,1,15,50,0.3,90.12,98.7,67064,69267,33360,11368,5233,38255,6042,37180,21610990.42317567,23659152.62390177,2048162.2007260993,16090.181204999999,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,144,15,1,1,15,50,0.3,90.12,98.7,61954,72932,33249,11378,5105,37339,6011,37148,21783091.17604067,23659152.62390177,1876061.4478610978,58025.27055499998,0.0,0.0,8362795.500000005,50,297,10,15,0
10.0,145,15,1,1,15,50,0.3,90.12,98.7,59529,73974,33150,11383,33747,36505,5978,37113,21921633.109925672,23659152.62390177,1737519.513976097,67863.87985999999,0.0,0.0,8362795.500000005,50,297,11,12,0
10.0,146,15,1,1,15,50,0.3,90.12,98.7,58839,73268,33032,11394,32722,35755,5952,37061,22019702.293395672,23659152.62390177,1639450.3305060975,46896.33518499999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,147,15,1,1,15,50,0.3,90.12,98.7,58156,72622,32930,11410,27022,39665,5926,37017,22155513.05728067,23659152.62390177,1503639.5666210987,46128.598284999985,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,148,15,1,1,15,50,0.3,90.12,98.7,57464,71928,32810,11434,26216,38758,5699,37188,22324104.15574567,23659152.62390177,1335048.4681560993,80444.406665,0.0,0.0,8362795.500000005,50,297,19,5,0
10.0,149,15,1,1,15,50,0.3,90.12,98.7,66258,71249,32699,11465,25492,37904,5306,37518,22433302.27458567,23659152.62390177,1225850.3493160978,24477.199074999997,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,150,15,1,1,15,50,0.3,90.12,98.7,74617,70606,32562,11500,24753,37038,5127,37628,22560726.020600673,23659152.62390177,1098426.6033010967,13348.263705,0.0,0.0,8362795.500000005,50,297,10,14,0
10.0,151,15,1,1,15,50,0.3,90.12,98.7,82401,69919,32477,11513,24086,36268,4979,37702,22683956.257680673,23659152.62390177,975196.3662210964,55283.353054999985,0.0,0.0,8362795.500000005,50,297,11,15,0
10.0,152,15,1,1,15,50,0.3,90.12,98.7,81463,69257,32360,11544,23445,35475,4942,37689,22813545.10299567,23659152.62390177,845607.5209060982,74222.488095,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,153,15,1,1,15,50,0.3,90.12,98.7,80030,69164,32232,11585,22766,34689,4903,37671,22964678.311185673,23659152.62390177,694474.3127160966,53831.76161999998,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,154,15,1,1,15,50,0.3,90.12,98.7,75194,72526,32086,11633,22110,33938,4872,37642,23115811.519375674,23659152.62390177,543341.1045260951,50322.10721999998,0.0,0.0,8362795.500000005,50,297,19,14,0
10.0,155,15,1,1,15,50,0.3,90.12,98.7,70296,75874,31995,11629,21440,33188,4851,37593,23292789.635710675,23659152.62390177,366362.98819109425,91573.342035,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,156,15,1,1,15,50,0.3,90.12,98.7,64601,80030,31873,11650,20852,32466,4825,37559,23439729.334965676,23659152.62390177,219423.28893609345,28670.70801,0.0,0.0,8362795.500000005,50,297,10,4,0
10.0,157,15,1,1,15,50,0.3,90.12,98.7,61950,81198,31769,11668,27068,31805,4800,37530,23532142.670565676,23659152.62390177,127009.95333609357,17541.77264,0.0,0.0,8362795.500000005,50,297,11,14,0
10.0,158,15,1,1,15,50,0.3,90.12,98.7,61241,80458,31630,11710,26304,31151,4782,37501,23651179.398710676,23659152.62390177,7973.225191093981,59476.86198999999,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,159,15,1,1,15,50,0.3,90.12,98.7,60521,79695,31523,11731,6446,49649,4764,37470,23820538.234075677,23659152.62390177,-161385.61017390713,67863.87985999999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,160,15,1,1,15,50,0.3,90.12,98.7,59838,78952,31415,11750,6282,48471,4735,37443,23971094.624065675,23659152.62390177,-311942.0001639053,49061.43448499998,0.0,0.0,8362795.500000005,50,297,19,12,0
10.0,161,15,1,1,15,50,0.3,90.12,98.7,67008,78186,31321,11759,6119,47345,4720,37412,24113840.814385675,23659152.62390177,-454688.1904839054,46128.598284999985,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,162,15,1,1,15,50,0.3,90.12,98.7,75920,77400,31171,11824,5942,46208,4700,37374,24315979.984330676,23659152.62390177,-656827.360428907,87379.8331,0.0,0.0,8362795.500000005,50,297,10,5,0
10.0,163,15,1,1,15,50,0.3,90.12,98.7,84413,76692,31055,11845,5793,45121,4650,37364,24416791.085300677,23659152.62390177,-757638.461398907,28670.70801,0.0,0.0,8362795.500000005,50,297,11,4,0
10.0,164,15,1,1,15,50,0.3,90.12,98.7,83450,75968,30958,11867,5639,44084,4567,37390,24491864.314460676,23659152.62390177,-832711.6905589066,19706.871939999997,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,165,15,1,1,15,50,0.3,90.12,98.7,81870,75895,30849,11878,5484,43122,4538,37360,24647191.031585675,23659152.62390177,-988038.4076839052,62218.779489999986,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,166,15,1,1,15,50,0.3,90.12,98.7,76410,79752,30732,11914,5330,42165,4511,37346,24810904.766580675,23659152.62390177,-1151752.1426789053,70605.79736,0.0,0.0,8362795.500000005,50,297,19,12,0
10.0,167,15,1,1,15,50,0.3,90.12,98.7,72028,82553,30582,11967,5191,41198,4467,37335,24945263.939030673,23659152.62390177,-1286111.3151289038,49638.252684999985,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,168,15,1,1,15,50,0.3,90.12,98.7,66614,86331,30479,11980,5050,40270,4123,37628,25104784.165090673,23659152.62390177,-1445631.5411889032,46128.598284999985,0.0,0.0,8362795.500000005,50,297,10,14,0
10.0,169,15,1,1,15,50,0.3,90.12,98.7,63702,87614,30381,11999,35345,39398,3985,37695,25250945.379945673,23659152.62390177,-1591792.7560439035,83186.32416500001,0.0,0.0,8362795.500000005,50,297,11,5,0
10.0,170,15,1,1,15,50,0.3,90.12,98.7,62977,86787,30261,12042,34331,38568,3811,37814,25326595.427305672,23659152.62390177,-1667442.8034039028,24477.199074999997,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,171,15,1,1,15,50,0.3,90.12,98.7,62306,85974,30117,12100,28657,42444,3754,37822,25433051.628645673,23659152.62390177,-1773899.0047439039,13348.263705,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,172,15,1,1,15,50,0.3,90.12,98.7,61590,85169,30015,12121,27830,41516,3739,37790,25583608.01863567,23659152.62390177,-1924455.394733902,57448.45235499998,0.0,0.0,8362795.500000005,50,297,19,15,0
10.0,173,15,1,1,15,50,0.3,90.12,98.7,69772,84424,29914,12134,26996,40620,3692,37787,25747321.75363067,23659152.62390177,-2088169.1297289021,74799.30629499999,0.0,0.0,8362795.500000005,50,297,20,12,0
10.0,174,15,1,1,15,50,0.3,90.12,98.7,77124,83614,29808,12143,26253,39776,3652,37764,25916680.588995673,23659152.62390177,-2257527.9650939032,51089.84411999999,0.0,0.0,8362795.500000005,50,297,10,12,0
10.0,175,15,1,1,15,50,0.3,90.12,98.7,86202,82783,29726,12156,25468,38899,3588,37781,26039910.826075673,23659152.62390177,-2380758.2021739036,50322.10721999998,0.0,0.0,8362795.500000005,50,297,11,14,0
10.0,176,15,1,1,15,50,0.3,90.12,98.7,85194,82011,29629,12184,24773,38063,3546,37786,26183340.87093067,23659152.62390177,-2524188.247028902,88831.424535,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,177,15,1,1,15,50,0.3,90.12,98.7,83502,81998,29536,12197,24097,37256,3521,37765,26309313.025510672,23659152.62390177,-2650160.401608903,28670.70801,0.0,0.0,8362795.500000005,50,297,20,4,0
10.0,178,15,1,1,15,50,0.3,90.12,98.7,77570,86241,29462,12199,23454,35979,3961,37744,26426898.16222067,23659152.62390177,-2767745.5383189023,20283.69014,0.0,0.0,8362795.500000005,50,297,19,14,0
10.0,179,15,1,1,15,50,0.3,90.12,98.7,72934,89219,29357,12232,22780,34926,4262,37717,26578031.370410673,23659152.62390177,-2918878.746508904,62218.779489999986,0.0,0.0,8362795.500000005,50,297,20,15,0
10.0,180,15,1,1,15,50,0.3,90.12,98.7,67884,92645,29243,12261,22167,33892,4502,37689,26771099.667950675,23659152.62390177,-3111947.0440489054,74799.30629499999,0.0,0.0,8362795.500000005,50,297,10,12,0
10.0,181,15,1,1,15,50,0.3,90.12,98.7,65447,93377,29157,12269,28405,33106,4542,37661,26897061.075030673,23659152.62390177,-3237908.451128904,51089.84411999999,0.0,0.0,8362795.500000005,50,297,11,12,0
10.0,182,15,1,1,15,50,0.3,90.12,98.7,64715,92524,29066,12267,27614,32400,4507,37632,27007710.785305675,23659152.62390177,-3348558.1614039056,50322.10721999998,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,183,15,1,1,15,50,0.3,90.12,98.7,64007,91615,28961,12289,6483,52111,4475,37606,27193075.919510674,23659152.62390177,-3533923.295608904,84637.91560000001,0.0,0.0,8362795.500000005,50,297,20,5,0
10.0,184,15,1,1,15,50,0.3,90.12,98.7,63294,90724,28870,12308,6314,50904,4446,37567,27319048.074090675,23659152.62390177,-3659895.450188905,24477.199074999997,0.0,0.0,8362795.500000005,50,297,19,4,0
10.0,185,15,1,1,15,50,0.3,90.12,98.7,72002,89877,28780,12322,6122,49675,4393,37560,27428246.192930676,23659152.62390177,-3769093.5690289065,16090.181204999999,0.0,0.0,8362795.500000005,50,297,20,14,0
10.0,186,15,1,1,15,50,0.3,90.12,98.7,80295,88977,28674,12351,5953,48502,4341,37548,27597605.028295677,23659152.62390177,-3938452.4043939076,55283.353054999985,0.0,0.0,8362795.500000005,50,297,10,15,0
10.0,187,15,1,1,15,50,0.3,90.12,98.7,87735,88139,28583,12375,5792,47311,4307,37525,27731498.97718068,29033019.085255034,1301520.1080743559,67863.87985999999,0.0,4606171.252588514,8362795.500000005,50,561,18,15,0
10.0,188,15,1,1,15,50,0.3,90.12,98.7,86738,87257,28472,12390,5640,46168,4273,37412,29200600.22934773,31410404.03003611,2209803.8006883822,28653.024334666658,0.0,4606171.252588514,8697307.320000004,52,571,16,13,0
10.0,189,15,1,1,15,50,0.3,90.12,98.7,84919,87009,28538,12447,5469,44868,4366,37382,29778320.041179366,35050215.71974894,5271895.67856957,40537.25303833332,0.0,4606171.252588514,11373401.880000005,68,726,16,13,0
10.0,190,15,1,1,15,50,0.3,90.12,98.7,77654,90632,30031,12825,5240,43159,4834,37579,30102088.112472,37242769.253131494,7140681.140659492,220341.8247770597,0.0,4606171.252588514,11707913.700000005,70,726,16,4,0
10.0,191,15,1,1,15,50,0.3,90.12,98.7,72554,93752,30108,12887,5069,41941,4705,37803,30504121.377759773,38443253.66607441,7939132.288314637,282993.9752506628,0.0,5635157.89225387,11707913.700000005,70,726,16,3,0
10.0,192,15,1,1,15,50,0.3,90.12,98.7,66948,97678,29982,12932,4920,40863,4629,37849,30897295.842759594,39664564.89203559,8767269.049275994,4832.7384,0.0,5635157.89225387,11875169.610000005,71,726,6,12,0
10.0,193,15,1,1,15,50,0.3,90.12,98.7,64196,98609,29983,12970,35307,39861,4524,37945,31271351.470717166,40934089.2583105,9662737.787593331,207381.15894717534,0.0,6723321.6347752195,11875169.610000005,71,726,17,6,0
10.0,194,15,1,1,15,50,0.3,90.12,98.7,63483,97764,29883,12982,34269,38984,4330,38055,31674050.542477313,43104870.79441801,11430820.251940694,21735.281575,0.0,7811093.424222453,12042425.520000005,72,759,13,15,0
10.0,195,15,1,1,15,50,0.3,90.12,98.7,62678,96749,29917,13011,28764,42501,4086,38263,32246306.08378425,44021662.00995769,11775355.926173445,63670.37092499998,0.0,7811093.424222453,12209681.430000005,73,770,16,15,0
10.0,196,15,1,1,15,50,0.3,90.12,98.7,61895,95868,29897,13055,27895,41458,4035,38328,32510780.327364698,46595775.853678495,14084995.526313797,54515.61615499998,0.0,7811093.424222453,12544193.250000006,75,770,14,12,0
10.0,197,15,1,1,15,50,0.3,90.12,98.7,71164,94932,29908,13137,27055,40391,3991,38413,33023074.72853468,47679806.571307376,14656731.842772696,61641.96128999998,0.0,7811093.424222453,12711449.160000006,76,770,13,13,0
10.0,198,15,1,1,15,50,0.3,90.12,98.7,80072,94034,29906,13173,26268,39412,3989,38388,33304981.722386222,49007080.01205439,15702098.289668169,20283.69014,0.0,8948756.37343418,12711449.160000006,76,770,10,5,0
10.0,199,15,1,1,15,50,0.3,90.12,98.7,88615,93253,29811,13184,25481,38474,3951,38352,33690284.81192889,50672088.040507704,16981803.228578813,59476.86198999999,0.0,9684828.348867256,12878705.070000006,77,809,13,13,0
10.0,200,15,1,1,15,50,0.3,90.12,98.7,87488,92313,29792,13237,24753,37559,3947,38332,34136108.79299908,50672088.040507704,16535979.247508623,61641.96128999998,0.0,9684828.348867256,12878705.070000006,77,809,14,15,0
10.0,201,15,1,1,15,50,0.3,90.12,98.7,85822,92113,29676,13270,24062,36709,3872,38343,34279694.65995908,51940833.70382172,17661139.04386264,66412.28842499998,0.0,9684828.348867256,13380472.800000006,80,838,14,15,0
10.0,202,15,1,1,15,50,0.3,90.12,98.7,80111,95524,29916,13371,23323,35327,4386,38347,34556002.876038045,52393684.21290399,17837681.336865947,70605.79735999998,0.0,10072985.928080631,13380472.800000006,80,838,20,13,0
10.0,203,15,1,1,15,50,0.3,90.12,98.7,74937,99056,29831,13387,22653,34168,4651,38316,34821659.64066652,53502942.2363887,18681282.595722176,58709.12508999999,0.0,10072985.928080631,13547728.710000006,81,844,14,11,0
10.0,204,15,1,1,15,50,0.3,90.12,98.7,68944,103180,29815,13436,21955,33104,4906,38289,35135490.74565912,56270523.532849886,21135032.787190765,74799.30629499997,0.0,11596915.922577295,13714984.620000007,82,844,14,9,0
10.0,205,15,1,1,15,50,0.3,90.12,98.7,66067,104233,29808,13510,28099,32239,4970,38240,35955880.33199392,57644924.98009033,21689044.648096405,27692.96054,0.0,12017188.273174869,13882240.530000007,83,844,14,1,0
10.0,206,15,1,1,15,50,0.3,90.12,98.7,65225,103291,29838,13548,27265,31427,4965,38202,36280817.22225898,60129915.65712218,23849098.434863202,767.7368999999999,0.0,12017188.273174869,14216752.350000007,85,844,10,13,0
10.0,207,15,1,1,15,50,0.3,90.12,98.7,64352,102231,30014,13579,6426,50690,4991,38171,36740091.65815319,62681925.97993916,25941834.32178597,511631.57909189037,0.0,13415096.89686798,14384008.260000007,86,844,13,12,0
10.0,208,15,1,1,15,50,0.3,90.12,98.7,63533,101260,30039,13616,6241,49391,4892,38213,37372117.65556245,63476837.56813048,26104719.912568025,322153.90106138645,0.0,13415096.89686798,14551264.170000007,87,844,8,13,0
10.0,209,15,1,1,15,50,0.3,90.12,98.7,71665,100404,29998,13656,6044,48166,4686,38392,37570373.657650754,64847185.6187181,27276811.96106735,54500.51868333333,0.0,13881896.568309102,14718520.080000008,88,844,13,13,0
10.0,210,15,1,1,15,50,0.3,90.12,98.7,81092,99429,29951,13706,5851,46969,4634,38408,37929617.14871993,64847185.6187181,26917568.469998173,181874.8488199771,0.0,13881896.568309102,14718520.080000008,88,844,14,11,0
10.0,211,15,1,1,15,50,0.3,90.12,98.7,90198,98580,29843,13718,5688,45843,4487,38487,38051690.85200993,67403046.54827999,29351355.696270056,72803.39345999998,0.0,15292734.64200336,14885775.990000008,89,844,16,11,0
10.0,212,15,1,1,15,50,0.3,90.12,98.7,89057,97610,29854,13776,5506,44718,4444,38490,38725067.282738395,68933417.35414335,30208350.071404956,338074.4907940924,0.0,15813305.908023665,15053031.900000008,90,844,19,5,0
10.0,213,15,1,1,15,50,0.3,90.12,98.7,87176,97410,29895,13813,5339,43526,4437,38469,39120320.014701635,70207359.21718758,31087039.20248595,32864.21694499999,0.0,16085859.2755412,15220287.810000008,91,844,15,10,0
10.0,214,15,1,1,15,50,0.3,90.12,98.7,81255,101394,29876,13882,5184,42321,4537,38419,39474600.86968233,71570121.5740159,32095520.704333574,41919.991878333334,0.0,16521384.187984433,15387543.720000008,92,844,13,11,0
10.0,215,15,1,1,15,50,0.3,90.12,98.7,76412,104344,29912,13898,5036,41191,4634,38381,39828890.12146551,73304416.45334207,33475526.331876554,203742.46003433922,0.0,17031121.06924563,15554799.630000008,93,882,15,11,0
10.0,216,15,1,1,15,50,0.3,90.12,98.7,70706,108012,29946,13909,4891,40088,4683,38335,40273300.75022529,73919895.88842188,33646595.13819659,298230.0396837225,0.0,17031121.06924563,15722055.540000008,94,882,7,11,0
10.0,217,15,1,1,15,50,0.3,90.12,98.7,67670,108994,30098,13944,35745,39025,4715,38297,40587395.56067406,76620671.10966465,36033275.54899059,49020.93921666666,0.0,17031121.06924563,16391079.180000009,98,902,15,8,0
10.0,218,15,1,1,15,50,0.3,90.12,98.7,66609,107599,30520,14035,34621,38008,4882,38274,41063275.5318293,77878146.19571416,36814870.66388486,51089.84411999999,0.0,18108956.857288074,16391079.180000009,98,920,20,12,0
10.0,219,15,1,1,15,50,0.3,90.12,98.7,65779,106703,30422,14041,29147,41555,4841,38235,41505210.31332839,78594267.53891039,37089057.225581996,34767.852408333325,0.0,18108956.857288074,16558335.09000001,99,920,13,5,0
10.0,220,15,1,1,15,50,0.3,90.12,98.7,64971,105587,30443,14074,28278,40548,4845,38224,41690429.240940824,79518627.7399489,37828198.499008074,32287.39874499999,0.0,18108956.857288074,16725591.00000001,100,920,20,11,0
10.0,221,15,1,1,15,50,0.3,90.12,98.7,73824,104506,30431,14127,27401,39543,4854,38190,41937490.66546186,79518627.7399489,37581137.07448704,57455.30082079766,0.0,18108956.857288074,16725591.00000001,100,920,14,9,0
10.0,222,15,1,1,15,50,0.3,90.12,98.7,82141,103500,30285,14161,26592,38636,4808,38169,42060720.90254186,79518627.7399489,37457906.83740704,38509.31731499999,0.0,18108956.857288074,16725591.00000001,100,920,8,14,0
